orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,productCode,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
10162,S18_1749,29,141.10,9,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10173,S18_1749,24,168.30,13,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10182,S18_1749,44,159.80,10,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10193,S18_1749,21,153.00,14,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10204,S18_1749,33,153.00,4,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10214,S18_1749,30,166.60,7,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10227,S18_1749,26,136.00,10,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10241,S18_1749,41,153.00,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10254,S18_1749,49,137.70,5,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10268,S18_1749,34,164.90,10,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10280,S18_1749,26,161.50,16,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10288,S18_1749,32,168.30,5,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10302,S18_1749,43,166.60,1,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10312,S18_1749,48,146.20,17,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10331,S18_1749,44,154.70,7,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10344,S18_1749,45,168.30,1,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10367,S18_1749,37,144.50,3,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10379,S18_1749,39,156.40,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10407,S18_1749,76,141.10,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10420,S18_1749,37,153.00,5,S18_1749,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,"This 1:18 scale replica of the 1917 Grand Touring car has all the features you would expect from museum quality reproductions: all four doors and bi-fold hood opening, detailed engine and instrument panel, chrome-look trim, and tufted upholstery, all topped off with a factory baked-enamel finish.",2724,86.70,170.00
10108,S18_1889,38,67.76,2,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10122,S18_1889,43,62.37,6,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10135,S18_1889,48,66.99,3,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10147,S18_1889,26,70.84,3,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10160,S18_1889,38,70.84,4,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10170,S18_1889,20,70.07,2,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10181,S18_1889,22,74.69,10,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10192,S18_1889,45,70.84,15,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10203,S18_1889,45,73.15,4,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10212,S18_1889,20,64.68,14,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
10225,S18_1889,47,71.61,5,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,"This precision die-cast replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.",8826,53.90,77.00
